VACLS,RXNORM,NAME,TTY
HS500,2179746,"insulin, regular, human 1 UNT/ML [Myxredlin]",SBDC
HS500,2179747,"insulin, regular, human Injection [Myxredlin]",SBDF
HS500,2179748,Myxredlin Injectable Product,SBDG
HS500,2179744,"100 ML insulin, regular, human 1 UNT/ML Injection",SCD
HS500,2179742,"insulin, regular, human 1 UNT/ML",SCDC
HS500,2179743,"insulin, regular, human Injection",SCDF
HS500,4832,glucagon,IN
HS500,2180671,glucagon 3 MG Nasal Powder [Baqsimi],SBD
HS500,2180668,glucagon 3 MG [Baqsimi],SBDC
HS500,2180669,glucagon Nasal Powder [Baqsimi],SBDF
HS500,2180670,Baqsimi Nasal Product,SBDG
HS500,2180666,glucagon 3 MG Nasal Powder,SCD
HS500,2180663,glucagon 3 MG,SCDC
HS500,2180665,glucagon Nasal Powder,SCDF
HS500,2180664,glucagon Nasal Product,SCDG
HS500,2199304,0.1 ML glucagon 5 MG/ML Auto-Injector [Gvoke],SBD
HS500,2199301,glucagon 5 MG/ML [Gvoke],SBDC
HS500,2199302,glucagon Auto-Injector [Gvoke],SBDF
HS500,2199303,Gvoke Injectable Product,SBDG
HS500,2199299,0.1 ML glucagon 5 MG/ML Auto-Injector,SCD
HS500,2199297,glucagon 5 MG/ML,SCDC
HS500,2199298,glucagon Auto-Injector,SCDF
HS500,1165209,glucagon Injectable Product,SCDG
HS500,2199308,0.2 ML glucagon 5 MG/ML Auto-Injector [Gvoke],SBD
HS500,2199307,0.2 ML glucagon 5 MG/ML Auto-Injector,SCD
HS500,2199312,0.1 ML glucagon 5 MG/ML Prefilled Syringe [Gvoke],SBD
HS500,2199311,glucagon Prefilled Syringe [Gvoke],SBDF
HS500,2199310,0.1 ML glucagon 5 MG/ML Prefilled Syringe,SCD
HS500,2199309,glucagon Prefilled Syringe,SCDF
HS500,2199316,0.2 ML glucagon 5 MG/ML Prefilled Syringe [Gvoke],SBD
HS500,2199315,0.2 ML glucagon 5 MG/ML Prefilled Syringe,SCD
HS500,2200520,metformin hydrochloride 100 MG/ML Extended Release Suspension [Riomet],SBD
HS500,861026,metformin hydrochloride 100 MG/ML [Riomet],SBDC
HS500,2200519,metformin Extended Release Suspension [Riomet],SBDF
HS500,1185325,Riomet Oral Liquid Product,SBDG
HS500,1185326,Riomet Oral Product,SBDG
HS500,2200518,metformin hydrochloride 100 MG/ML Extended Release Suspension,SCD
HS500,861024,metformin hydrochloride 100 MG/ML,SCDC
HS500,2200517,metformin Extended Release Suspension,SCDF
HS500,1161609,metformin Oral Liquid Product,SCDG
HS500,1991302,semaglutide,IN
HS500,2200650,semaglutide 14 MG Oral Tablet [Rybelsus],SBD
HS500,2200646,semaglutide 14 MG [Rybelsus],SBDC
HS500,2200647,semaglutide Oral Tablet [Rybelsus],SBDF
HS500,2200648,Rybelsus Oral Product,SBDG
HS500,2200649,Rybelsus Pill,SBDG
HS500,2200644,semaglutide 14 MG Oral Tablet,SCD
HS500,2200640,semaglutide 14 MG,SCDC
HS500,2200643,semaglutide Oral Tablet,SCDF
HS500,2200641,semaglutide Oral Product,SCDG
HS500,2200642,semaglutide Pill,SCDG
HS500,2200654,semaglutide 3 MG Oral Tablet [Rybelsus],SBD
HS500,2200653,semaglutide 3 MG [Rybelsus],SBDC
HS500,2200652,semaglutide 3 MG Oral Tablet,SCD
HS500,2200651,semaglutide 3 MG,SCDC
HS500,2200658,semaglutide 7 MG Oral Tablet [Rybelsus],SBD
HS500,2200657,semaglutide 7 MG [Rybelsus],SBDC
HS500,2200656,semaglutide 7 MG Oral Tablet,SCD
HS500,2200655,semaglutide 7 MG,SCDC
HS500,2206092,"3 ML insulin, regular, human 100 UNT/ML Pen Injector [Novolin R]",SBD
HS500,575146,"insulin, regular, human 100 UNT/ML [Novolin R]",SBDC
HS500,2206091,"insulin, regular, human Pen Injector [Novolin R]",SBDF
HS500,1178128,Novolin R Injectable Product,SBDG
HS500,2206090,"3 ML insulin, regular, human 100 UNT/ML Pen Injector",SCD
HS500,340325,"insulin, regular, human 100 UNT/ML",SCDC
HS500,2206099,"3 ML insulin isophane, human 100 UNT/ML Pen Injector [Novolin N]",SBD
HS500,575142,"insulin isophane, human 100 UNT/ML [Novolin N]",SBDC
HS500,2206098,insulin isophane Pen Injector [Novolin N],SBDF
HS500,1178127,Novolin N Injectable Product,SBDG
HS500,1654862,"3 ML insulin isophane, human 100 UNT/ML Pen Injector",SCD
HS500,343101,"insulin isophane, human 100 UNT/ML",SCDC
HS500,1654861,insulin isophane Pen Injector,SCDF
HS500,1653897,insulin isophane Injectable Product,SCDG
HS500,2268065,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],SBD
HS500,1736860,insulin glargine 100 UNT/ML [Basaglar],SBDC
HS500,1736861,insulin glargine Pen Injector [Basaglar],SBDF
HS500,1736862,Basaglar Injectable Product,SBDG
HS500,2268064,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector,SCD
HS500,2281864,empagliflozin / linagliptin / metformin,MIN
HS500,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD
HS500,2359281,empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
HS500,2359282,empagliflozin / linagliptin / metformin Extended Release Oral Tablet [Trijardy],SBDF
HS500,2359283,Trijardy Oral Product,SBDG
HS500,2359284,Trijardy Pill,SBDG
HS500,2359279,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,2359278,empagliflozin / linagliptin / metformin Extended Release Oral Tablet,SCDF
HS500,2359276,empagliflozin / linagliptin / metformin Oral Product,SCDG
HS500,2359277,empagliflozin / linagliptin / metformin Pill,SCDG
HS500,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD
HS500,2359289,empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
HS500,2359288,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD
HS500,2359352,empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
HS500,2359351,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD
HS500,2359357,empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
HS500,2359356,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,2376838,insulin lispro-aabc,PIN
HS500,2380236,insulin lispro-aabc 100 UNT/ML Injectable Solution [Lyumjev],SBD
HS500,2380233,insulin lispro-aabc 100 UNT/ML [Lyumjev],SBDC
HS500,2380234,insulin lispro Injectable Solution [Lyumjev],SBDF
HS500,2380235,Lyumjev Injectable Product,SBDG
HS500,2380231,insulin lispro-aabc 100 UNT/ML Injectable Solution,SCD
HS500,2380230,insulin lispro-aabc 100 UNT/ML,SCDC
HS500,2380256,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector [Lyumjev],SBD
HS500,2380255,insulin lispro-aabc 200 UNT/ML [Lyumjev],SBDC
HS500,2380240,insulin lispro Pen Injector [Lyumjev],SBDF
HS500,2380254,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector,SCD
HS500,2380253,insulin lispro-aabc 200 UNT/ML,SCDC
HS500,2380260,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],SBD
HS500,2380259,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector,SCD
HS500,2395779,0.5 ML dulaglutide 6 MG/ML Auto-Injector [Trulicity],SBD
HS500,2395778,dulaglutide 6 MG/ML [Trulicity],SBDC
HS500,2395777,0.5 ML dulaglutide 6 MG/ML Auto-Injector,SCD
HS500,2395776,dulaglutide 6 MG/ML,SCDC
HS500,2395785,0.5 ML dulaglutide 9 MG/ML Auto-Injector [Trulicity],SBD
HS500,2395784,dulaglutide 9 MG/ML [Trulicity],SBDC
HS500,2395783,0.5 ML dulaglutide 9 MG/ML Auto-Injector,SCD
HS500,2395782,dulaglutide 9 MG/ML,SCDC
HS500,2398842,3 ML semaglutide 1.34 MG/ML Pen Injector [Ozempic],SBD
HS500,1991308,semaglutide 1.34 MG/ML [Ozempic],SBDC
HS500,1991309,semaglutide Pen Injector [Ozempic],SBDF
HS500,1991310,Ozempic Injectable Product,SBDG
HS500,2398841,3 ML semaglutide 1.34 MG/ML Pen Injector,SCD
HS500,1991303,semaglutide 1.34 MG/ML,SCDC
HS500,1991305,semaglutide Pen Injector,SCDF
HS500,1991304,semaglutide Injectable Product,SCDG
HS500,865098,insulin lispro 100 UNT/ML Injectable Solution [Humalog],SBD
HS500,865097,insulin lispro Injectable Solution [Humalog],SBDF
HS500,2535233,dasiglucagon,IN
HS500,2535243,0.6 ML dasiglucagon 1 MG/ML Prefilled Syringe [Zegalogue],SBD
HS500,2535240,dasiglucagon 1 MG/ML [Zegalogue],SBDC
HS500,2535241,dasiglucagon Prefilled Syringe [Zegalogue],SBDF
HS500,2535242,Zegalogue Injectable Product,SBDG
HS500,2535238,0.6 ML dasiglucagon 1 MG/ML Prefilled Syringe,SCD
HS500,2535235,dasiglucagon 1 MG/ML,SCDC
HS500,2535237,dasiglucagon Prefilled Syringe,SCDF
HS500,2535236,dasiglucagon Injectable Product,SCDG
HS500,2535249,0.6 ML dasiglucagon 1 MG/ML Auto-Injector [Zegalogue],SBD
HS500,2535248,dasiglucagon Auto-Injector [Zegalogue],SBDF
HS500,2535247,0.6 ML dasiglucagon 1 MG/ML Auto-Injector,SCD
HS500,2535246,dasiglucagon Auto-Injector,SCDF
HS500,2553506,0.5 ML semaglutide 0.5 MG/ML Auto-Injector [Wegovy],SBD
HS500,2553503,semaglutide 0.5 MG/ML [Wegovy],SBDC
HS500,2553504,semaglutide Auto-Injector [Wegovy],SBDF
HS500,2553505,Wegovy Injectable Product,SBDG
HS500,2553501,0.5 ML semaglutide 0.5 MG/ML Auto-Injector,SCD
HS500,2553400,semaglutide 0.5 MG/ML,SCDC
HS500,2553500,semaglutide Auto-Injector,SCDF
HS500,2553603,0.5 ML semaglutide 1 MG/ML Auto-Injector [Wegovy],SBD
HS500,2553602,semaglutide 1 MG/ML [Wegovy],SBDC
HS500,2553601,0.5 ML semaglutide 1 MG/ML Auto-Injector,SCD
HS500,2553600,semaglutide 1 MG/ML,SCDC
HS500,2553803,0.5 ML semaglutide 2 MG/ML Auto-Injector [Wegovy],SBD
HS500,2553608,semaglutide 2 MG/ML [Wegovy],SBDC
HS500,2553802,0.5 ML semaglutide 2 MG/ML Auto-Injector,SCD
HS500,2553606,semaglutide 2 MG/ML,SCDC
HS500,2553903,0.75 ML semaglutide 2.27 MG/ML Auto-Injector [Wegovy],SBD
HS500,2553902,semaglutide 2.27 MG/ML [Wegovy],SBDC
HS500,2553901,0.75 ML semaglutide 2.27 MG/ML Auto-Injector,SCD
HS500,2553900,semaglutide 2.27 MG/ML,SCDC
HS500,2554104,0.75 ML semaglutide 3.2 MG/ML Auto-Injector [Wegovy],SBD
HS500,2554103,semaglutide 3.2 MG/ML [Wegovy],SBDC
HS500,2554102,0.75 ML semaglutide 3.2 MG/ML Auto-Injector,SCD
HS500,2554101,semaglutide 3.2 MG/ML,SCDC
HS500,2563969,insulin glargine-yfgn,PIN
HS500,2563973,3 ML insulin glargine-yfgn 100 UNT/ML Pen Injector [Semglee],SBD
HS500,2563972,insulin glargine-yfgn 100 UNT/ML [Semglee],SBDC
HS500,2377230,insulin glargine Pen Injector [Semglee],SBDF
HS500,2377133,Semglee Injectable Product,SBDG
HS500,2563971,3 ML insulin glargine-yfgn 100 UNT/ML Pen Injector,SCD
HS500,2563970,insulin glargine-yfgn 100 UNT/ML,SCDC
HS500,2563977,insulin glargine-yfgn 100 UNT/ML Injectable Solution [Semglee],SBD
HS500,2377132,insulin glargine Injectable Solution [Semglee],SBDF
HS500,2563976,insulin glargine-yfgn 100 UNT/ML Injectable Solution,SCD
HS500,378864,insulin glargine Injectable Solution,SCDF
HS500,2589006,insulin glargine-aglr,PIN
HS500,2589014,3 ML insulin glargine-aglr 100 UNT/ML Pen Injector [Rezvoglar],SBD
HS500,2589011,insulin glargine-aglr 100 UNT/ML [Rezvoglar],SBDC
HS500,2589013,insulin glargine Pen Injector [Rezvoglar],SBDF
HS500,2589012,Rezvoglar Injectable Product,SBDG
HS500,2589008,3 ML insulin glargine-aglr 100 UNT/ML Pen Injector,SCD
HS500,2589007,insulin glargine-aglr 100 UNT/ML,SCDC
HS500,2599365,3 ML semaglutide 2.68 MG/ML Pen Injector [Ozempic],SBD
HS500,2599364,semaglutide 2.68 MG/ML [Ozempic],SBDC
HS500,2599362,3 ML semaglutide 2.68 MG/ML Pen Injector,SCD
HS500,2599361,semaglutide 2.68 MG/ML,SCDC
HS500,2601723,tirzepatide,IN
HS500,2601746,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601745,tirzepatide 10 MG/ML [Mounjaro],SBDC
HS500,2601737,tirzepatide Auto-Injector [Mounjaro],SBDF
HS500,2601736,Mounjaro Injectable Product,SBDG
HS500,2601743,0.5 ML tirzepatide 10 MG/ML Auto-Injector,SCD
HS500,2601742,tirzepatide 10 MG/ML,SCDC
HS500,2601731,tirzepatide Auto-Injector,SCDF
HS500,2601730,tirzepatide Injectable Product,SCDG
HS500,2601758,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601757,tirzepatide 30 MG/ML [Mounjaro],SBDC
HS500,2601755,0.5 ML tirzepatide 30 MG/ML Auto-Injector,SCD
HS500,2601754,tirzepatide 30 MG/ML,SCDC
HS500,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601763,tirzepatide 5 MG/ML [Mounjaro],SBDC
HS500,2601761,0.5 ML tirzepatide 5 MG/ML Auto-Injector,SCD
HS500,2601760,tirzepatide 5 MG/ML,SCDC
HS500,2601770,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601769,tirzepatide 20 MG/ML [Mounjaro],SBDC
HS500,2601767,0.5 ML tirzepatide 20 MG/ML Auto-Injector,SCD
HS500,2601766,tirzepatide 20 MG/ML,SCDC
HS500,2601776,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601775,tirzepatide 25 MG/ML [Mounjaro],SBDC
HS500,2601773,0.5 ML tirzepatide 25 MG/ML Auto-Injector,SCD
HS500,2601772,tirzepatide 25 MG/ML,SCDC
HS500,2601785,0.5 ML tirzepatide 15 MG/ML Auto-Injector [Mounjaro],SBD
HS500,2601781,tirzepatide 15 MG/ML [Mounjaro],SBDC
HS500,2601784,0.5 ML tirzepatide 15 MG/ML Auto-Injector,SCD
HS500,2601778,tirzepatide 15 MG/ML,SCDC
HS500,2619154,"0.25 MG, 0.5 MG Dose 3 ML semaglutide 0.68 MG/ML Pen Injector [Ozempic]",SBD
HS500,2619153,semaglutide 0.68 MG/ML [Ozempic],SBDC
HS500,2619152,"0.25 MG, 0.5 MG Dose 3 ML semaglutide 0.68 MG/ML Pen Injector",SCD
HS500,2619151,semaglutide 0.68 MG/ML,SCDC
HS500,2621572,Sensor 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],SBD
HS500,2621571,Sensor 3 ML insulin lispro 100 UNT/ML Pen Injector,SCD
HS500,2621880,teplizumab,IN
HS500,2621881,teplizumab-mzwv,PIN
HS500,2621891,2 ML teplizumab-mzwv 1 MG/ML Injection [Tzield],SBD
HS500,2621888,teplizumab-mzwv 1 MG/ML [Tzield],SBDC
HS500,2621890,teplizumab Injection [Tzield],SBDF
HS500,2621889,Tzield Injectable Product,SBDG
HS500,2621885,2 ML teplizumab-mzwv 1 MG/ML Injection,SCD
HS500,2621882,teplizumab-mzwv 1 MG/ML,SCDC
HS500,2621884,teplizumab Injection,SCDF
HS500,2621883,teplizumab Injectable Product,SCDG
HS500,2627044,bexagliflozin,IN
HS500,2637865,bexagliflozin 20 MG Oral Tablet [Brenzavvy],SBD
HS500,2637861,bexagliflozin 20 MG [Brenzavvy],SBDC
HS500,2637864,bexagliflozin Oral Tablet [Brenzavvy],SBDF
HS500,2637862,Brenzavvy Oral Product,SBDG
HS500,2637863,Brenzavvy Pill,SBDG
HS500,2637859,bexagliflozin 20 MG Oral Tablet,SCD
HS500,2637858,bexagliflozin 20 MG,SCDC
HS500,2627048,bexagliflozin Oral Tablet,SCDF
HS500,2627046,bexagliflozin Oral Product,SCDG
HS500,2627047,bexagliflozin Pill,SCDG
HS500,2638675,sotagliflozin,IN
HS500,2638689,sotagliflozin 200 MG Oral Tablet [Inpefa],SBD
HS500,2638685,sotagliflozin 200 MG [Inpefa],SBDC
HS500,2638688,sotagliflozin Oral Tablet [Inpefa],SBDF
HS500,2638686,Inpefa Oral Product,SBDG
HS500,2638687,Inpefa Pill,SBDG
HS500,2638683,sotagliflozin 200 MG Oral Tablet,SCD
HS500,2638679,sotagliflozin 200 MG,SCDC
HS500,2638682,sotagliflozin Oral Tablet,SCDF
HS500,2638680,sotagliflozin Oral Product,SCDG
HS500,2638681,sotagliflozin Pill,SCDG
HS500,2642217,donislecel,IN
HS500,2642260,donislecel-jujn,PIN
HS500,2642270,400 ML donislecel-jujn 2500 EIN/ML Injection [Lantidra],SBD
HS500,2642267,donislecel-jujn 2500 EIN/ML [Lantidra],SBDC
HS500,2642269,donislecel Injection [Lantidra],SBDF
HS500,2642268,Lantidra Injectable Product,SBDG
HS500,2642264,400 ML donislecel-jujn 2500 EIN/ML Injection,SCD
HS500,2642261,donislecel-jujn 2500 EIN/ML,SCDC
HS500,2642263,donislecel Injection,SCDF
HS500,2642262,donislecel Injectable Product,SCDG
HS500,2642809,"1.6 ML insulin aspart, human 100 UNT/ML Cartridge [Fiasp]",SBD
HS500,2642808,"1.6 ML insulin aspart, human 100 UNT/ML Cartridge",SCD
HS500,309774,glucose 0.417 MG/MG Oral Gel,SCD
HS500,340721,glucose 0.417 MG/MG,SCDC
HS500,4821,glipizide,IN
HS500,205830,glipizide 10 MG Oral Tablet [Glucotrol],SBD
HS500,566720,glipizide 10 MG [Glucotrol],SBDC
HS500,369500,glipizide Oral Tablet [Glucotrol],SBDF
HS500,1171246,Glucotrol Oral Product,SBDG
HS500,1171247,Glucotrol Pill,SBDG
HS500,310488,glipizide 10 MG Oral Tablet,SCD
HS500,317379,glipizide 10 MG,SCDC
HS500,372320,glipizide Oral Tablet,SCDF
HS500,1165207,glipizide Oral Product,SCDG
HS500,1165208,glipizide Pill,SCDG
HS500,865571,24 HR glipizide 2.5 MG Extended Release Oral Tablet [Glucotrol],SBD
HS500,865570,glipizide 2.5 MG [Glucotrol],SBDC
HS500,865567,glipizide Extended Release Oral Tablet [Glucotrol],SBDF
HS500,310489,24 HR glipizide 2.5 MG Extended Release Oral Tablet,SCD
HS500,330349,glipizide 2.5 MG,SCDC
HS500,700835,glipizide Extended Release Oral Tablet,SCDF
HS500,205828,glipizide 5 MG Oral Tablet [Glucotrol],SBD
HS500,566718,glipizide 5 MG [Glucotrol],SBDC
HS500,310490,glipizide 5 MG Oral Tablet,SCD
HS500,315980,glipizide 5 MG,SCDC
HS500,261716,glucagon (rDNA),PIN
HS500,153095,glucagon (rDNA) 1 MG Injection [GlucaGen],SBD
HS500,1865730,glucagon (rDNA) 1 MG [GlucaGen],SBDC
HS500,1653348,glucagon Injection [GlucaGen],SBDF
HS500,1171240,GlucaGen Injectable Product,SBDG
HS500,310497,glucagon (rDNA) 1 MG Injection,SCD
HS500,1865728,glucagon (rDNA) 1 MG,SCDC
HS500,1653345,glucagon Injection,SCDF
HS500,1147993,glucose 4000 MG Chewable Tablet [Dex4],SBD
HS500,1147992,glucose 4000 MG [Dex4],SBDC
HS500,1147020,glucose Chewable Tablet [Dex4],SBDF
HS500,1175230,Dex4 Pill,SBDG
HS500,1296280,Dex4 Chewable Product,SBDG
HS500,310519,glucose 4000 MG Chewable Tablet,SCD
HS500,317380,glucose 4000 MG,SCDC
HS500,372326,glucose Chewable Tablet,SCDF
HS500,1165824,glucose Pill,SCDG
HS500,1295628,glucose Chewable Product,SCDG
HS500,310534,glyburide 2.5 MG Oral Tablet,SCD
HS500,315989,glyburide 2.5 MG,SCDC
HS500,881409,glyburide 3 MG Oral Tablet [Glynase],SBD
HS500,881408,glyburide 3 MG [Glynase],SBDC
HS500,881406,glyburide Oral Tablet [Glynase],SBDF
HS500,1171933,Glynase Oral Product,SBDG
HS500,1171934,Glynase Pill,SBDG
HS500,310536,glyburide 3 MG Oral Tablet,SCD
HS500,315990,glyburide 3 MG,SCDC
HS500,310537,glyburide 5 MG Oral Tablet,SCD
HS500,315991,glyburide 5 MG,SCDC
HS500,881411,glyburide 6 MG Oral Tablet [Glynase],SBD
HS500,881410,glyburide 6 MG [Glynase],SBDC
HS500,310539,glyburide 6 MG Oral Tablet,SCD
HS500,315992,glyburide 6 MG,SCDC
HS500,311026,"insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",SBD
HS500,575141,"insulin isophane, human 100 UNT/ML [Humulin N]",SBDC
HS500,365677,insulin isophane Injectable Suspension [Humulin N],SBDF
HS500,1172691,Humulin N Injectable Product,SBDG
HS500,311028,"insulin isophane, human 100 UNT/ML Injectable Suspension",SCD
HS500,378928,insulin isophane Injectable Suspension,SCDF
HS500,311027,"insulin isophane, human 100 UNT/ML Injectable Suspension [Novolin N]",SBD
HS500,365573,insulin isophane Injectable Suspension [Novolin N],SBDF
HS500,311033,"insulin, regular, human 100 UNT/ML Injectable Solution [Novolin R]",SBD
HS500,363221,"insulin, regular, human Injectable Solution [Novolin R]",SBDF
HS500,311034,"insulin, regular, human 100 UNT/ML Injectable Solution",SCD
HS500,376915,"insulin, regular, human Injectable Solution",SCDF
HS500,311036,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",SBD
HS500,575148,"insulin, regular, human 100 UNT/ML [Humulin R]",SBDC
HS500,362622,"insulin, regular, human Injectable Solution [Humulin R]",SBDF
HS500,351926,"insulin aspart, human 100 UNT/ML Injectable Solution [NovoLog]",SBD
HS500,363534,"insulin aspart, human Injectable Solution [NovoLog]",SBDF
HS500,2377134,insulin glargine 100 UNT/ML Injectable Solution [Semglee],SBD
HS500,285018,insulin glargine 100 UNT/ML Injectable Solution [Lantus],SBD
HS500,2377131,insulin glargine 100 UNT/ML [Semglee],SBDC
HS500,575068,insulin glargine 100 UNT/ML [Lantus],SBDC
HS500,362585,insulin glargine Injectable Solution [Lantus],SBDF
HS500,1175624,Lantus Injectable Product,SBDG
HS500,311041,insulin glargine 100 UNT/ML Injectable Solution,SCD
HS500,274332,nateglinide,IN
HS500,284530,nateglinide 120 MG Oral Tablet [Starlix],SBD
HS500,574958,nateglinide 120 MG [Starlix],SBDC
HS500,402944,nateglinide Oral Tablet [Starlix],SBDF
HS500,1178433,Starlix Oral Product,SBDG
HS500,1178434,Starlix Pill,SBDG
HS500,311919,nateglinide 120 MG Oral Tablet,SCD
HS500,330385,nateglinide 120 MG,SCDC
HS500,374648,nateglinide Oral Tablet,SCDF
HS500,1158396,nateglinide Oral Product,SCDG
HS500,1158397,nateglinide Pill,SCDG
HS500,261267,pioglitazone 30 MG Oral Tablet [Actos],SBD
HS500,574496,pioglitazone 30 MG [Actos],SBDC
HS500,368230,pioglitazone Oral Tablet [Actos],SBDF
HS500,1169928,Actos Oral Product,SBDG
HS500,1169929,Actos Pill,SBDG
HS500,312440,pioglitazone 30 MG Oral Tablet,SCD
HS500,374606,pioglitazone Oral Tablet,SCDF
HS500,1163231,pioglitazone Oral Product,SCDG
HS500,1163232,pioglitazone Pill,SCDG
HS500,261268,pioglitazone 45 MG Oral Tablet [Actos],SBD
HS500,574497,pioglitazone 45 MG [Actos],SBDC
HS500,312441,pioglitazone 45 MG Oral Tablet,SCD
HS500,84108,rosiglitazone,IN
HS500,261241,rosiglitazone 2 MG Oral Tablet [Avandia],SBD
HS500,574470,rosiglitazone 2 MG [Avandia],SBDC
HS500,368234,rosiglitazone Oral Tablet [Avandia],SBDF
HS500,1175666,Avandia Oral Product,SBDG
HS500,1175667,Avandia Pill,SBDG
HS500,312859,rosiglitazone 2 MG Oral Tablet,SCD
HS500,358530,rosiglitazone 2 MG,SCDC
HS500,373801,rosiglitazone Oral Tablet,SCDF
HS500,1157987,rosiglitazone Oral Product,SCDG
HS500,1157988,rosiglitazone Pill,SCDG
HS500,261242,rosiglitazone 4 MG Oral Tablet [Avandia],SBD
HS500,574471,rosiglitazone 4 MG [Avandia],SBDC
HS500,312860,rosiglitazone 4 MG Oral Tablet,SCD
HS500,358499,rosiglitazone 4 MG,SCDC
HS500,881407,glyburide 1.5 MG Oral Tablet [Glynase],SBD
HS500,881405,glyburide 1.5 MG [Glynase],SBDC
HS500,314000,glyburide 1.5 MG Oral Tablet,SCD
HS500,315988,glyburide 1.5 MG,SCDC
HS500,865573,24 HR glipizide 5 MG Extended Release Oral Tablet [Glucotrol],SBD
HS500,314006,24 HR glipizide 5 MG Extended Release Oral Tablet,SCD
HS500,284529,nateglinide 60 MG Oral Tablet [Starlix],SBD
HS500,574957,nateglinide 60 MG [Starlix],SBDC
HS500,314142,nateglinide 60 MG Oral Tablet,SCD
HS500,330386,nateglinide 60 MG,SCDC
HS500,865568,24 HR glipizide 10 MG Extended Release Oral Tablet [Glucotrol],SBD
HS500,315107,24 HR glipizide 10 MG Extended Release Oral Tablet,SCD
HS500,261266,pioglitazone 15 MG Oral Tablet [Actos],SBD
HS500,574495,pioglitazone 15 MG [Actos],SBDC
HS500,317573,pioglitazone 15 MG Oral Tablet,SCD
HS500,351859,"insulin, regular, human 500 UNT/ML Injectable Solution [Humulin R]",SBD
HS500,249220,"insulin, regular, human 500 UNT/ML Injectable Solution",SCD
HS500,139825,insulin detemir,IN
HS500,616238,insulin detemir 100 UNT/ML Injectable Solution [Levemir],SBD
HS500,616236,insulin detemir 100 UNT/ML [Levemir],SBDC
HS500,616237,insulin detemir Injectable Solution [Levemir],SBDF
HS500,1167934,Levemir Injectable Product,SBDG
HS500,484322,insulin detemir 100 UNT/ML Injectable Solution,SCD
HS500,484320,insulin detemir 100 UNT/ML,SCDC
HS500,484321,insulin detemir Injectable Solution,SCDF
HS500,1160696,insulin detemir Injectable Product,SCDG
HS500,400008,"insulin glulisine, human",IN
HS500,803194,"insulin glulisine, human 100 UNT/ML Injectable Solution [Apidra]",SBD
HS500,803192,"insulin glulisine, human 100 UNT/ML [Apidra]",SBDC
HS500,803193,"insulin glulisine, human Injectable Solution [Apidra]",SBDF
HS500,1168563,Apidra Injectable Product,SBDG
HS500,485210,"insulin glulisine, human 100 UNT/ML Injectable Solution",SCD
HS500,485208,"insulin glulisine, human 100 UNT/ML",SCDC
HS500,485209,"insulin glulisine, human Injectable Solution",SCDF
HS500,1157464,"insulin glulisine, human Injectable Product",SCDG
HS500,647235,glimepiride / pioglitazone,MIN
HS500,731463,glimepiride 2 MG / pioglitazone 30 MG Oral Tablet [Duetact],SBD
HS500,731461,glimepiride 2 MG / pioglitazone 30 MG [Duetact],SBDC
